name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Crucial Ballistix Elite 8 GB,,"[4, 2666]","[1, 8]",,Black,12.003,16.0
G.Skill Ripjaws V 8 GB,,"[4, 2666]","[2, 4]",,Black / Red,11.253,15.0
Patriot Viper 4 16 GB,,"[4, 3000]","[2, 8]",,Black / Red,10.667,16.0
G.Skill Aegis 16 GB,,"[4, 2400]","[2, 8]",,Black / Red,12.5,15.0
Kingston FURY 16 GB,,"[4, 2133]","[2, 8]",,Black / Silver,13.127,14.0
Crucial Sport LT 8 GB,,"[4, 2400]","[1, 8]",,White,13.333,16.0
Crucial Ballistix Sport LT 4 GB,,"[4, 2400]","[1, 4]",,Red,13.333,16.0
ADATA XPG GAMMIX D10 16 GB,,"[4, 2666]","[1, 16]",,Black / White,12.003,16.0
ADATA XPG SPECTRIX D41 16 GB,,"[4, 2666]","[2, 8]",,Black,12.003,16.0
Patriot Viper Elite 32 GB,,"[4, 2666]","[2, 16]",,Silver / Black,12.003,16.0
ADATA XPG SPECTRIX D41 32 GB,,"[4, 2666]","[2, 16]",,Black,12.003,16.0
Crucial Ballistix Sport LT 16 GB,,"[4, 3200]","[2, 8]",,Silver / Black,10.0,16.0
G.Skill Ripjaws V 16 GB,,"[4, 2800]","[2, 8]",,Red,12.143,17.0
Kingston HyperX Fury RGB 16 GB,,"[4, 2666]","[1, 16]",,Black,12.003,16.0
Kingston HyperX Fury 64 GB,,"[4, 3200]","[2, 32]",,Black / Silver,10.0,16.0
G.Skill Trident Z Royal 64 GB,,"[4, 3200]","[2, 32]",,Silver,10.0,16.0
Crucial Ballistix MAX RGB 32 GB,,"[4, 4000]","[2, 16]",,Black,9.0,18.0
ADATA XPG GAMMIX D20 64 GB,,"[4, 3200]","[2, 32]",,Black,10.0,16.0
Kingston HyperX Fury 32 GB,,"[4, 3000]","[2, 16]",,Black,10.667,16.0
Neo Forza FAYE 32 GB,,"[4, 3200]","[2, 16]",,Silver / Black,10.0,16.0
G.Skill Trident Z Royal 32 GB,,"[4, 4000]","[2, 16]",,Silver / Black,7.0,14.0
Corsair Dominator Platinum RGB 32 GB,,"[5, 4800]","[2, 16]",,Black,14.167,34.0
PNY XLR8 8 GB,,"[4, 3600]","[1, 8]",,Black,10.0,18.0
Corsair Vengeance 64 GB,,"[5, 5600]","[2, 32]",,Gray,12.857,36.0
Micron MT16JTF1G64AZ-1G6E1 8 GB,2399.0,"[3, 1600]","[1, 8]",2.999,Green,13.75,11.0
Crucial Ballistix 16 GB,,"[4, 3600]","[1, 16]",,Black,8.889,16.0
G.Skill Ripjaws 16 GB,3199.0,"[3, 1600]","[2, 8]",1.999,Black / Red,11.25,9.0
PROXMEM KERBEROS 32 GB,10499.0,"[5, 6400]","[2, 16]",3.281,Black / Silver,11.875,38.0
G.Skill Trident Z Neo 32 GB,29386.0,"[4, 3600]","[4, 8]",9.183,Black / Silver,7.778,14.0
Corsair Vengeance LPX 16 GB,19288.0,"[4, 4000]","[2, 8]",12.055,Black,8.0,16.0
G.Skill Trident Z Royal 64 GB,24136.0,"[4, 4000]","[2, 32]",3.771,Gold,9.0,18.0
G.Skill Ripjaws V 64 GB,44136.0,"[4, 3600]","[4, 16]",6.896,Black,7.778,14.0
PROXMEM SPEAR 32 GB,9499.0,"[5, 5200]","[2, 16]",2.968,Black / Silver,15.385,40.0
Mushkin Redline Lumina 16 GB,5182.0,"[4, 3600]","[2, 8]",3.239,White,10.0,18.0
G.Skill Ripjaws 4 64 GB,15390.0,"[4, 2133]","[8, 8]",2.405,Red,14.065,15.0
Crucial CT32G4RFD432A 32 GB,9593.0,"[4, 3200]","[1, 32]",2.998,Green / Black,13.75,22.0
G.Skill Ripjaws V 64 GB,,"[4, 2666]","[2, 32]",,Black,14.254,19.0
Mushkin Silverline 32 GB,6299.0,"[4, 3200]","[2, 16]",1.968,Silver,13.75,22.0
Silicon Power XPOWER Zenith Gaming 32 GB,,"[5, 5600]","[2, 16]",,White,14.286,40.0
G.Skill Value 8 GB,2223.0,"[3, 1600]","[2, 4]",2.779,Black,13.75,11.0
G.Skill Ripjaws X 8 GB,4607.0,"[3, 2400]","[2, 4]",5.759,,9.167,11.0
G.Skill Trident Z 16 GB,13835.0,"[4, 4400]","[2, 8]",8.647,Silver / White,8.636,19.0
Kingston KSM26ED8/32ME 32 GB,,"[4, 2666]","[1, 32]",,Green,14.254,19.0
G.Skill Trident Z Neo 16 GB,14900.0,"[4, 2666]","[2, 8]",9.312,Black / White,13.503,18.0
G.Skill Ripjaws Z 16 GB,,"[3, 2133]","[4, 4]",,,9.376,10.0
G.Skill Ripjaws V 64 GB,16530.0,"[4, 2400]","[4, 16]",2.583,Red,12.5,15.0
Corsair Vengeance RGB Pro 16 GB,6498.0,"[4, 2933]","[2, 8]",4.061,Black,10.91,16.0
G.Skill Trident Z Royal 64 GB,,"[4, 3600]","[4, 16]",,Silver,10.0,18.0
G.Skill Trident Z RGB 32 GB,29900.0,"[4, 3733]","[2, 16]",9.344,Black,9.108,17.0
G.Skill Trident Z Neo (For AMD Ryzen) 16 GB,,"[4, 2666]","[2, 8]",,Black / White,13.503,18.0
Kingston ValueRAM 32 GB,7175.0,"[4, 3200]","[1, 32]",2.242,,13.75,22.0
Kingston FURY Renegade 8 GB,2605.0,"[4, 2666]","[1, 8]",3.256,Black,9.752,13.0
TEAMGROUP T-Force Vulcan 32 GB,7998.0,"[5, 5200]","[2, 16]",2.499,Red,15.385,40.0
G.Skill Sniper X 32 GB,,"[4, 2400]","[2, 16]",,Black / White,14.167,17.0
Timetec 75TT36NU2R8-16GK2 32 GB,10499.0,"[4, 3600]","[2, 16]",3.281,Blue,10.0,18.0
Timetec PINNACLE Konduit RGB 8 GB,2699.0,"[4, 3200]","[1, 8]",3.374,White,10.0,16.0
Kingston ValueRAM 2 GB,1495.0,"[2, 667]","[1, 2]",7.475,Green,14.993,5.0
G.Skill Aegis 16 GB,13500.0,"[3, 1600]","[2, 8]",8.438,,13.75,11.0
Corsair Vengeance Pro 16 GB,,"[3, 2133]","[2, 8]",,Black / Red,8.439,9.0
Crucial Ballistix Sport 8 GB,,"[4, 2400]","[1, 8]",,Gray / Silver,13.333,16.0
Mushkin Proline 8 GB,2463.0,"[3, 1600]","[1, 8]",3.079,Black / Green,13.75,11.0
Corsair Vengeance LPX 128 GB,41379.0,"[4, 2666]","[8, 16]",3.233,Black / Yellow,11.253,15.0
Samsung M393B5170FH0-CH9 4 GB,1199.0,"[3, 1333]","[1, 4]",2.998,Black / Green,13.503,9.0
G.Skill Sniper X 16 GB,20432.0,"[4, 3400]","[2, 8]",12.77,Camo / Black,9.412,16.0
Crucial CT16G4RFD4266 16 GB,5999.0,"[4, 2666]","[1, 16]",3.749,Green / Black,14.254,19.0
TEAMGROUP T-Force Dark 16 GB,15900.0,"[4, 2400]","[2, 8]",9.938,Red / Black,11.667,14.0
TEAMGROUP T-Force Vulcan Z 16 GB,8399.0,"[4, 2666]","[2, 8]",5.249,Red,13.503,18.0
Corsair Vengeance LPX 64 GB,,"[4, 3000]","[2, 32]",,Black / Yellow,10.0,15.0
Corsair Vengeance RGB Pro 32 GB,35469.0,"[4, 4000]","[2, 16]",11.084,Black,9.0,18.0
G.Skill Value 32 GB,,"[4, 2666]","[1, 32]",,Black,14.254,19.0
Kingston Server Premier 32 GB,10133.0,"[4, 2933]","[1, 32]",3.167,,14.32,21.0
Corsair Dominator Platinum RGB 16 GB,12499.0,"[4, 4000]","[2, 8]",7.812,Black,9.0,18.0
ADATA XPG CASTER RGB 16 GB,,"[5, 6000]","[1, 16]",,Black / Silver,13.333,40.0
Crucial CT16G48C40D8U5 16 GB,5699.0,"[5, 4800]","[1, 16]",3.562,Black,16.667,40.0
Corsair Vengeance 16 GB,,"[3, 1600]","[2, 8]",,Black / Red,11.25,9.0
Kingston HyperX Fury 16 GB,,"[3, 1866]","[2, 8]",,Blue / Silver,10.718,10.0
Kingston HyperX Savage 16 GB,,"[3, 2400]","[2, 8]",,Black / Red,9.167,11.0
Kingston KVR13LL9Q4K4/128I 128 GB,,"[3, 1333]","[4, 32]",,Silver,13.503,9.0
Kingston HyperX Fury 4 GB,,"[4, 2666]","[1, 4]",,Black / White,11.253,15.0
Corsair Vengeance LPX 8 GB,,"[4, 3600]","[2, 4]",,Black / Yellow,10.0,18.0
Kingston ValueRAM 32 GB,,"[4, 2133]","[2, 16]",,Black / Green,14.065,15.0
Avexir Core 16 GB,,"[4, 2400]","[2, 8]",,Black / Red,13.333,16.0
Kingston FURY 16 GB,,"[4, 2666]","[2, 8]",,Black / White,12.003,16.0
Corsair Vengeance RGB 16 GB,,"[4, 3200]","[2, 8]",,Black,10.0,16.0
TEAMGROUP T-Force Night Hawk RGB 32 GB,,"[4, 3200]","[2, 16]",,White,10.0,16.0
GeIL Pristine 16 GB,,"[4, 2400]","[1, 16]",,Black,13.333,16.0
Corsair Vengeance LPX 32 GB,,"[4, 3333]","[2, 16]",,Black / Yellow,9.601,16.0
Kingston HyperX Fury RGB 16 GB,,"[4, 3000]","[2, 8]",,Black,10.0,15.0
Crucial Ballistix 32 GB,,"[4, 3000]","[2, 16]",,Black,10.0,15.0
Crucial Ballistix 64 GB,,"[4, 3200]","[2, 32]",,White,10.0,16.0
ADATA XPG SPECTRIX D50 16 GB,,"[4, 3600]","[2, 8]",,Black,10.0,18.0
Corsair Vengeance LPX 64 GB,,"[4, 4000]","[2, 32]",,Black,9.0,18.0
G.Skill TridentZ RGB 256 GB,,"[4, 3200]","[8, 32]",,Black,8.75,14.0
Kingston Fury Renegade RGB 128 GB,32979.0,"[4, 3200]","[4, 32]",2.576,Black / Silver,10.0,16.0
Kingston FURY Renegade 256 GB,61327.0,"[4, 3200]","[8, 32]",2.396,Black,10.0,16.0
ADATA XPG GAMMIX D20 16 GB,,"[4, 3600]","[2, 8]",,Black / Silver,10.0,18.0
V-Color SKYWALKER PLUS 32 GB,,"[4, 3200]","[2, 16]",,White,10.0,16.0
Mushkin Redline 16 GB,,"[4, 3600]","[2, 8]",,Black,7.778,14.0
G.Skill Ripjaws 4 8 GB,,"[4, 3200]","[1, 8]",,Black,10.0,16.0
Crucial CT8G4SFS824A 8 GB,1798.0,"[4, 2400]","[1, 8]",2.248,Green / Black,14.167,17.0
Kingston FURY Impact 16 GB,3699.0,"[4, 3200]","[1, 16]",2.312,Black,12.5,20.0
Crucial CT16G4SFD824A 16 GB,3484.0000000000005,"[4, 2400]","[1, 16]",2.178,Black / Green,14.167,17.0
TEAMGROUP T-Force Xtreem ARGB 32 GB,16489.0,"[4, 3200]","[2, 16]",5.153,White,10.0,16.0
Corsair Vengeance 32 GB,9699.0,"[5, 4800]","[2, 16]",3.031,Black / White,16.667,40.0
Mushkin Redline Lumina 16 GB,6237.0,"[4, 4133]","[2, 8]",3.898,White,9.194,19.0
Corsair ValueSelect 16 GB,3999.0,"[4, 2133]","[2, 8]",2.499,Black / Yellow,14.065,15.0
Corsair Dominator Platinum RGB 16 GB,8499.0,"[4, 3200]","[2, 8]",5.312,Black,10.0,16.0
G.Skill Ripjaws 32 GB,9299.0,"[5, 4800]","[2, 16]",2.906,Black / Silver,15.833,38.0
G.Skill Flare X5 48 GB,13999.0,"[5, 5600]","[2, 24]",2.916,Black,14.286,40.0
G.Skill Ares 8 GB,9999.0,"[3, 1600]","[2, 4]",12.499,Black / Blue,11.25,9.0
G.Skill Aegis 8 GB,,"[4, 2400]","[2, 4]",,Black / Red,14.167,17.0
Silicon Power XPOWER Turbine RGB 16 GB,,"[4, 3600]","[2, 8]",,Silver / Black,10.0,18.0
GeIL Orion AMD Edition 32 GB,5799.0,"[4, 3200]","[2, 16]",1.812,Red,10.0,16.0
Corsair XMS3 16 GB,7998.999999999999,"[3, 1600]","[2, 8]",4.999,Black / Silver,11.25,9.0
Kingston KVR1333D3S8N9/2G 2 GB,1738.0,"[3, 1333]","[1, 2]",8.69,Green,13.503,9.0
G.Skill Ripjaws X 16 GB,8027.0,"[3, 2133]","[2, 8]",5.017,Black / Blue,9.376,10.0
G.Skill Trident Z RGB 16 GB,23000.0,"[4, 4133]","[2, 8]",14.375,Black,9.194,19.0
Corsair Vengeance LED 16 GB,,"[4, 2400]","[2, 8]",,Black / White,13.333,16.0
Crucial CT2K102464BD186D 16 GB,7998.0,"[3, 1866]","[2, 8]",4.999,Green / Black,13.934,13.0
G.Skill Trident Z Royal 16 GB,11480.0,"[4, 4000]","[2, 8]",7.175,Silver,9.0,18.0
Thermaltake TOUGHRAM RGB 16 GB,18599.0,"[4, 4400]","[2, 8]",11.624,White / Silver,8.636,19.0
G.Skill Trident Z Royal 32 GB,,"[4, 4400]","[2, 16]",,Silver,8.636,19.0
G.Skill Trident Z RGB 64 GB,84900.0,"[4, 3600]","[8, 8]",13.266,,8.889,16.0
Timetec PINNACLE Konduit RGB 64 GB,15299.0,"[4, 3600]","[2, 32]",2.39,White,10.0,18.0
Crucial CT4K8G4DFD8213 32 GB,,"[4, 2133]","[4, 8]",,Black / Green,14.065,15.0
Thermaltake TOUGHRAM RGB 16 GB,12999.0,"[4, 3200]","[2, 8]",8.124,White / Silver,10.0,16.0
Thermaltake H-ONE 16 GB,,"[4, 3200]","[2, 8]",,Black / Silver,10.0,16.0
G.Skill Trident Z5 32 GB,,"[5, 5600]","[2, 16]",,Black / Silver,12.857,36.0
G.Skill Trident Z5 RGB 32 GB,,"[5, 6000]","[2, 16]",,Silver / Black,12.0,36.0
G.Skill Trident Z5 RGB 32 GB,23500.0,"[5, 5200]","[2, 16]",7.344,White / Black,15.385,40.0
G.Skill Trident Z RGB 64 GB,46788.0,"[4, 4000]","[8, 8]",7.311,,9.0,18.0
G.Skill F3-12800CL9S-2GBSQ 2 GB,1108.0,"[3, 1600]","[1, 2]",5.54,Green,11.25,9.0
Crucial CT102464BA1339 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Corsair Vengeance 32 GB,,"[3, 1600]","[4, 8]",,Black / Silver,11.25,9.0
Patriot Viper 3 32 GB,18866.0,"[3, 1600]","[4, 8]",5.896,Black / Silver,12.5,10.0
Patriot Viper 3 32 GB,,"[3, 1866]","[4, 8]",,Black / Silver,10.718,10.0
Crucial Ballistix Tactical 8 GB,,"[3, 1600]","[2, 4]",,Black / Yellow,10.0,8.0
Kingston HyperX 32 GB,,"[3, 1600]","[4, 8]",,Green / Silver,11.25,9.0
Crucial Ballistix Sport XT 4 GB,,"[3, 1600]","[1, 4]",,Black / Silver,11.25,9.0
G.Skill Ripjaws X 4 GB,2378.0,"[3, 1600]","[1, 4]",5.945,,11.25,9.0
G.Skill Trident X 16 GB,,"[3, 3100]","[4, 4]",,Black / Red,7.742,12.0
G.Skill Ripjaws 4 16 GB,,"[4, 2133]","[2, 8]",,Red,14.065,15.0
Crucial Ballistix Sport LT 16 GB,,"[4, 2400]","[2, 8]",,Black / Red,13.333,16.0
Kingston FURY 8 GB,,"[4, 2400]","[1, 8]",,Black / Silver,12.5,15.0
TEAMGROUP Vulcan 16 GB,,"[4, 3000]","[2, 8]",,Black / Red,10.667,16.0
Crucial Ballistix Sport LT 16 GB,,"[4, 2666]","[2, 8]",,Gray,12.003,16.0
TEAMGROUP T-Force Delta RGB 16 GB,,"[4, 2666]","[2, 8]",,Black,11.253,15.0
Corsair Vengeance LPX 8 GB,4900.0,"[4, 2400]","[1, 8]",6.125,Black / Yellow,11.667,14.0
Corsair Vengeance LP 8 GB,,"[3, 1600]","[2, 4]",,Black,13.75,11.0
Kingston HyperX Fury 32 GB,,"[4, 2400]","[2, 16]",,Red / Silver,12.5,15.0
G.Skill Ripjaws V 16 GB,,"[4, 2666]","[2, 8]",,Red / Black,14.254,19.0
Kingston HyperX Fury 8 GB,,"[4, 3200]","[1, 8]",,White / Silver,11.25,18.0
ADATA XPG GAMMIX D10 8 GB,,"[4, 2400]","[1, 8]",,Red / White,13.333,16.0
Corsair Vengeance LPX 8 GB,,"[4, 2400]","[2, 4]",,Black / Yellow,11.667,14.0
Kingston HyperX Predator RGB 16 GB,,"[4, 2933]","[2, 8]",,Black,10.228,15.0
Corsair Vengeance LPX 128 GB,,"[4, 4000]","[8, 16]",,Black / Yellow,9.5,19.0
TEAMGROUP T-Force Dark Z 16 GB,,"[4, 3200]","[2, 8]",,Silver / Black,10.0,16.0
G.Skill Trident Z Royal 256 GB,,"[4, 2666]","[8, 32]",,Gold,13.503,18.0
OLOy OWL 16 GB,,"[4, 3000]","[2, 8]",,Orange,10.667,16.0
Kingston HyperX 16 GB,,"[4, 4800]","[2, 8]",,Black,7.917,19.0
Apacer AU 16 GB,,"[4, 3200]","[1, 16]",,Black,13.75,22.0
Klevv CRAS X RGB 16 GB,,"[4, 4000]","[2, 8]",,Black,9.5,19.0
HP V8 RGB 16 GB,,"[4, 3200]","[2, 8]",,Black / Silver,10.0,16.0
Kingston FURY Beast RGB 8 GB,,"[4, 3000]","[1, 8]",,Black,10.0,15.0
TEAMGROUP T-Force Vulcan Z 16 GB,4061.0,"[4, 3600]","[1, 16]",2.538,Red,10.0,18.0
G.Skill Trident Z5 RGB 32 GB,,"[5, 5600]","[2, 16]",,White / Black,10.0,28.0
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"[4, 3600]","[2, 16]",,Black / Gold,8.889,16.0
ADATA XPG SPECTRIX D50 8 GB,,"[4, 3600]","[1, 8]",,Black,10.0,18.0
G.Skill Trident Z Neo 32 GB,,"[4, 4000]","[2, 16]",,Black / White,8.0,16.0
G.Skill Ripjaws V 32 GB,17299.0,"[4, 4000]","[2, 16]",5.406,Black,8.5,17.0
Mushkin Redline 16 GB,4267.0,"[4, 3200]","[2, 8]",2.667,White,10.0,16.0
Corsair Vengeance Performance 32 GB,7498.0,"[4, 2666]","[2, 16]",2.343,Black / Yellow,13.503,18.0
PROXMEM SPEAR 32 GB,12999.0,"[5, 6800]","[2, 16]",4.062,Black / Silver,11.176,38.0
Patriot Signature 8 GB,1299.0,"[3, 1600]","[1, 8]",1.624,Black,13.75,11.0
TEAMGROUP T-Force Delta RGB 64 GB,12999.0,"[4, 3200]","[2, 32]",2.031,Black,10.0,16.0
G.Skill Ripjaws V 16 GB,,"[4, 3200]","[2, 8]",,Red,9.375,15.0
Mushkin Redline Lumina 16 GB,5599.0,"[4, 4000]","[2, 8]",3.499,Black,9.0,18.0
Mushkin Redline Lumina 16 GB,4499.0,"[4, 3200]","[2, 8]",2.812,Black,10.0,16.0
TEAMGROUP Elite Plus 16 GB,5999.0,"[5, 6000]","[1, 16]",3.749,Silver,13.333,40.0
Patriot Signature Line 16 GB,4199.0,"[5, 4800]","[1, 16]",2.624,Black,19.167,46.0
G.Skill Ripjaws V 16 GB,6498.999999999999,"[4, 3200]","[2, 8]",4.062,Black,9.375,15.0
Crucial CT32G4RFD4266 32 GB,6498.0,"[4, 2666]","[1, 32]",2.031,Green / Black,14.254,19.0
Corsair Vengeance RGB Pro 32 GB,55572.0,"[4, 3200]","[4, 8]",17.366,Black,8.75,14.0
Antec Katana RGB 16 GB,15655.000000000002,"[4, 3600]","[2, 8]",9.784,Black,10.0,18.0
TEAMGROUP T-Force Vulcan Z 64 GB,11599.0,"[4, 3200]","[2, 32]",1.812,Red,10.0,16.0
Mushkin Redline 16 GB,5460.0,"[4, 4000]","[2, 8]",3.413,White,9.0,18.0
Thermaltake TOUGHRAM XG RGB 32 GB,30998.0,"[4, 3600]","[2, 16]",9.687,Black / Silver,10.0,18.0
Corsair XMS3 16 GB,8299.0,"[3, 1333]","[4, 4]",5.187,Black / Silver,13.503,9.0
G.Skill Trident Z Royal 32 GB,,"[4, 3600]","[4, 8]",,Silver,10.0,18.0
ADATA XPG GAMMIX D30 16 GB,20765.0,"[4, 3600]","[2, 8]",12.978,Black / Silver,10.0,18.0
G.Skill TridentZ RGB 64 GB,,"[4, 4266]","[2, 32]",,Black,8.908,19.0
Corsair Dominator Platinum RGB 32 GB,15499.0,"[4, 4000]","[2, 16]",4.843,Black,9.0,18.0
G.Skill F4-3600C17D-32GTZSW 32 GB,13638.0,"[4, 3600]","[2, 16]",4.262,Gray / White,9.444,17.0
Kingston ValueRAM 1 GB,2300.0,"[2, 533]","[1, 1]",23.0,Green,15.009,4.0
Mushkin Essentials 16 GB,2918.0,"[3, 1600]","[2, 8]",1.824,Black / Green,13.75,11.0
G.Skill Trident Z Royal Elite 128 GB,,"[4, 3600]","[8, 16]",,Gold,7.778,14.0
Timetec PINNACLE Konduit RGB 16 GB,5299.0,"[4, 3200]","[2, 8]",3.312,White,10.0,16.0
G.Skill Ripjaws X 32 GB,24200.0,"[3, 2400]","[4, 8]",7.562,,9.167,11.0
G.Skill Ripjaws V 32 GB,27995.0,"[4, 3000]","[2, 16]",8.748,Red,10.0,15.0
Crucial CT2K8G4DFD824A 16 GB,7500.0,"[4, 2400]","[2, 8]",4.688,Green,14.167,17.0
Patriot Signature Premium 8 GB,,"[4, 2666]","[2, 4]",,Black,14.254,19.0
Kingston KSM24ED8/16ME 16 GB,11898.0,"[4, 2400]","[1, 16]",7.436,Green / Black,14.167,17.0
G.Skill Trident Z Royal 32 GB,31239.999999999996,"[4, 4400]","[2, 16]",9.762,Silver,7.727,17.0
Crucial CT12864AA667 1 GB,1920.0,"[2, 667]","[1, 1]",19.2,Green,14.993,5.0
Corsair ValueSelect 4 GB,6600.0,"[3, 1600]","[1, 4]",16.5,Black / Green,13.75,11.0
G.Skill Aegis 32 GB,,"[4, 2133]","[2, 16]",,Black / Red,14.065,15.0
Corsair Vengeance LPX 16 GB,,"[4, 3000]","[4, 4]",,Black / Yellow,10.667,16.0
ADATA XPG SPECTRIX D50 32 GB,,"[4, 3200]","[2, 16]",,Black,10.0,16.0
G.Skill Trident Z Royal Elite 32 GB,24499.0,"[4, 3600]","[4, 8]",7.656,Gold,8.889,16.0
Corsair Vengeance LPX 16 GB,33470.0,"[4, 4000]","[2, 8]",20.919,Black / Yellow,8.0,16.0
G.Skill Trident Z Neo 16 GB,20619.0,"[4, 3600]","[2, 8]",12.887,Black / White,7.778,14.0
GeIL Orion AMD Edition 16 GB,3799.0,"[4, 3000]","[2, 8]",2.374,Gray,10.667,16.0
G.Skill F4-3600C17Q2-128GTZSW 128 GB,,"[4, 3600]","[8, 16]",,Gray / White,9.444,17.0
Corsair VS2GB1333D3 G 2 GB,,"[3, 1333]","[1, 2]",,Black / White,13.503,9.0
Kingston KVR1333D3K2/2GR 2 GB,2986.0,"[3, 1333]","[2, 1]",14.93,Green,13.503,9.0
Kingston Blu 8 GB,9998.0,"[3, 1600]","[2, 4]",12.498,Blue / Silver,11.25,9.0
G.Skill Sniper 16 GB,,"[3, 1600]","[4, 4]",,Black / Red,11.25,9.0
G.Skill Ares 32 GB,16200.0,"[3, 1600]","[4, 8]",5.062,Black / Orange,12.5,10.0
Kingston HyperX Fury 4 GB,,"[3, 1866]","[1, 4]",,Black / Silver,10.718,10.0
Mushkin Blackline 32 GB,,"[3, 2400]","[4, 8]",,Yellow,9.167,11.0
TEAMGROUP Elite Plus 16 GB,,"[4, 2133]","[2, 8]",,Black / Gold,14.065,15.0
Kingston HyperX Fury 32 GB,,"[4, 2133]","[4, 8]",,Black / Silver,13.127,14.0
Kingston HyperX Fury 16 GB,,"[4, 2666]","[4, 4]",,Black / Silver,11.253,15.0
Samsung M393A4K40BB0-CPB0 32 GB,,"[4, 2133]","[1, 32]",,Black / Green,14.065,15.0
G.Skill Ripjaws 4 16 GB,,"[4, 3000]","[2, 8]",,Black,10.0,15.0
PNY MD16384KD3-1600-NHS-V2 16 GB,,"[3, 1600]","[2, 8]",,Black / Green,13.75,11.0
AMD R7 Performance 4 GB,,"[4, 2400]","[1, 4]",,Black / Red,12.5,15.0
Corsair Vengeance LPX 16 GB,,"[4, 3000]","[1, 16]",,Black / Yellow,10.0,15.0
Corsair Vengeance LPX 32 GB,,"[4, 3200]","[2, 16]",,Red,10.0,16.0
TEAMGROUP Dark 16 GB,,"[4, 3000]","[2, 8]",,Black / Silver,10.667,16.0
G.Skill Trident Z RGB 16 GB,,"[4, 3000]","[2, 8]",,Black,9.333,14.0
G.Skill Trident Z 16 GB,,"[4, 3600]","[2, 8]",,Silver / Red,8.333,15.0
G.Skill FORTIS 32 GB,,"[4, 2133]","[4, 8]",,Black / Red,14.065,15.0
TEAMGROUP Vulcan 16 GB,,"[4, 2400]","[2, 8]",,Black / Red,11.667,14.0
Corsair Vengeance RGB 32 GB,,"[4, 3333]","[2, 16]",,,9.601,16.0
Crucial Ballistix Sport LT 8 GB,,"[4, 2400]","[1, 8]",,Gray,13.333,16.0
Kingston HyperX Predator 16 GB,,"[4, 3000]","[1, 16]",,Black,10.0,15.0
ADATA XPG GAMMIX D10 8 GB,,"[4, 3000]","[1, 8]",,Black / White,10.667,16.0
Crucial Ballistix Sport LT 16 GB,,"[4, 2666]","[1, 16]",,White / Camo,12.003,16.0
Crucial CT4K16G4VFS4266 64 GB,,"[4, 2666]","[4, 16]",,Green / Black,14.254,19.0
Crucial Ballistix Sport AT 8 GB,,"[4, 2666]","[1, 8]",,Silver / Black,12.003,16.0
Corsair Vengeance RGB Pro 32 GB,,"[4, 3000]","[2, 16]",,White,10.0,15.0
TEAMGROUP T-Force Xtreem 16 GB,,"[4, 4133]","[2, 8]",,Black / White,8.71,18.0
Kingston HyperX Fury 16 GB,,"[4, 3200]","[1, 16]",,Black / Silver,11.25,18.0
TEAMGROUP T-Force Vulcan Z 8 GB,,"[4, 2666]","[2, 4]",,Black,13.503,18.0
OLOy WarHawk RGB 16 GB,,"[4, 3600]","[2, 8]",,Red / White,10.0,18.0
Corsair Vengeance LPX 16 GB,,"[4, 4866]","[2, 8]",,Black / Yellow,7.398,18.0
OLOy MD4U163016CGDA 32 GB,,"[4, 3000]","[2, 16]",,Black,10.667,16.0
Crucial Ballistix 32 GB,,"[4, 2666]","[2, 16]",,Black,12.003,16.0
Corsair Vengeance LPX 32 GB,,"[4, 3200]","[4, 8]",,Black / Yellow,10.0,16.0
Corsair Vengeance LPX 128 GB,,"[4, 4000]","[4, 32]",,Black,9.0,18.0
ADATA XPG SPECTRIX D60G 16 GB,,"[4, 3600]","[2, 8]",,Black,7.778,14.0
Kingston ValueRAM 16 GB,,"[4, 3200]","[1, 16]",,Green,13.75,22.0
Kingston HyperX Fury 64 GB,,"[4, 2666]","[4, 16]",,Black,12.003,16.0
Silicon Power XPOWER Turbine RGB 32 GB,,"[4, 3600]","[2, 16]",,Silver / Black,10.0,18.0
G.Skill Trident Z Royal Elite 64 GB,,"[4, 4266]","[4, 16]",,Silver,8.908,19.0
G.Skill Trident Z Royal Elite 16 GB,,"[4, 5066]","[2, 8]",,Silver,7.896,20.0
G.Skill TridentZ RGB 32 GB,,"[4, 4600]","[2, 16]",,Black,8.261,19.0
Kingston FURY 32 GB,,"[4, 3200]","[2, 16]",,Black,10.0,16.0
TEAMGROUP T-Force Delta RGB 8 GB,,"[4, 3200]","[1, 8]",,White,10.0,16.0
G.Skill Trident Z5 RGB 64 GB,,"[5, 5600]","[2, 32]",,White / Black,10.0,28.0
ADATA XPG GAMMIX D20 8 GB,,"[4, 3200]","[1, 8]",,Black / Silver,10.0,16.0
ADATA XPG GAMMIX D45 8 GB,,"[4, 3600]","[1, 8]",,White,10.0,18.0
ADATA XPG SPECTRIX D50 16 GB,,"[4, 3200]","[1, 16]",,Black,10.0,16.0
G.Skill Sniper X 16 GB,,"[4, 3600]","[2, 8]",,Black / White,10.556,19.0
Silicon Power SP064GBSFU320X22 64 GB,,"[4, 3200]","[1, 64]",,,13.75,22.0
TEAMGROUP Elite Plus 32 GB,9900.0,"[5, 5200]","[1, 32]",3.094,Black,16.154,42.0
